#,Song,Artist,BPM,Camelot,Energy,Added at,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (db),Key,Time Signature,Spotify Track Id,ISRC
1,"Bubble Gum","Clairo",208,11B,2,2023-07-29,02:55,74,"bedroom pop","Bubble Gum",2019-02-22,51,98,0,23,10,30,-25,A Major,3,3zksbXteOCeSusJ5Xltr3t,QMEZE1907824
2,"SPIDER WEB","Melanie Martinez",110,6A,25,2023-07-29,03:03,55,"","PORTALS (Deluxe)",2023-04-05,76,60,0,70,0,50,-11,G Minor,4,77wA2WR0WudvUTzeBGYh3d,USAT22303664
3,"DEATH","Melanie Martinez",182,3B,54,2023-07-29,05:06,57,"","PORTALS (Deluxe)",2023-04-05,39,11,0,46,0,20,-9,C♯/D♭ Major,4,1y56hd5fCuL5jCjjbRyGMN,USAT22303659
4,"Wildest Dreams","Taylor Swift",140,4B,66,2023-07-29,03:40,77,"","1989",2014-01-01,55,7,1,47,0,10,-7,G#/A♭ Major,4,3fVnlF4pGqWI9flVENcT28,USCJY1431379
5,"Dear Future Husband","Meghan Trainor",79,3B,78,2023-07-29,03:04,70,"","Title (Deluxe)",2015-01-12,66,38,0,83,10,30,-5,C♯/D♭ Major,4,3cU2wBxuV6nFiuf6PJZNlC,USSM11406291
6,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor,John Legend",108,8B,53,2023-07-29,03:45,73,"soft pop, neo soul","Title (Deluxe)",2015-01-12,63,40,0,42,0,10,-7,C Major,3,2YlZnw2ikdb837oKMKjBkW,USSM11408374
7,"Wings","Delta Goodrem",120,8A,89,2023-07-29,03:25,45,"","Wings of the Wild",2016-07-01,63,7,0,36,0,10,-3,A Minor,4,6coctNpy8rPSkv59sndEo5,AUBM01500249
8,"Sitting on Top of the World","Delta Goodrem",125,6B,96,2023-07-29,03:58,44,"","Child Of The Universe (Deluxe Edition)",2012-10-26,56,2,0,69,0,10,-3,A#/B♭ Major,4,1RgQ8sBbzoRXBV78Tn6hQA,AUBM01200112
9,"Halo","Beyoncé",80,10A,72,2023-07-29,04:21,76,"","I AM...SASHA FIERCE",2008-11-17,51,27,0,47,0,0,-6,B Minor,4,4JehYebiI9JE8sR8MisGVb,USSM10804556
10,"no tears left to cry","Ariana Grande",122,8A,71,2023-07-29,03:25,81,"pop","Sweetener",2018-08-17,70,4,0,35,0,20,-6,A Minor,4,2qT1uLXPVPzGgFOx4jtEuo,USUM71805289
